neo_reference_id,name,absolute_magnitude_h,min_diameter_m,max_diameter_m,close_approach_date,epoch_date_close_approach,miss_distance_km,relative_velocity_kph,is_potentially_hazardous,is_sentry_object
54399081,(2023 UJ7),23.24,59.7798714231,133.6718561883,2023-09-21,1695336120000,21036986.87291121,27422.1378570232,False,False
3384067,(2007 RU9),20.88,177.237239257,396.314515123,2023-09-28,1695916320000,24001529.550686706,76512.4306983385,True,False
3581506,(2011 TB4),25.4,22.1082810359,49.435619262,2023-09-28,1695937380000,32604262.29678992,70578.7071110284,False,False
3648878,(2013 TG6),26.58,12.8397029582,28.7104486255,2023-09-28,1695939660000,1356769.609202789,14901.2023028545,False,False
3729139,(2015 TK21),26.4,13.9493822934,31.1917670523,2023-09-28,1695906420000,36438897.79651535,63874.4176288418,False,False
3878570,(2019 TZ1),24.0,42.1264610556,94.1976305719,2023-09-28,1695938640000,54085841.488079846,5060.4430159813,False,False
54377841,(2023 QO2),22.84,71.871213318,160.7089186045,2023-09-28,1695895860000,30389510.23208774,14347.315523639,False,False
54380191,(2023 RP),23.08,64.3509520622,143.893103228,2023-09-28,1695897000000,16246443.97707841,59365.2493459552,False,False
54381322,(2023 RF3),24.93,27.4507981651,61.3818507339,2023-09-28,1695907980000,5914637.537341487,27706.6115911701,False,False
54385232,(2023 RH22),24.55,32.7005439282,73.1206391247,2023-09-28,1695910500000,33717486.094919525,13324.2896743219,False,False
54385244,(2023 ST1),24.52,33.1554538086,74.1378485408,2023-09-28,1695919920000,11964799.375464857,45455.8939885976,False,False
54385249,(2023 SY1),27.37,8.9239057866,19.9544599636,2023-09-28,1695889260000,2770476.092928643,36308.8544366758,False,False
54387390,(2023 SW6),26.6,12.7219878539,28.4472296503,2023-09-28,1695912120000,1342400.284995679,42755.8193802695,False,False
54389201,(2023 SQ7),24.83,28.7445144255,64.2746882356,2023-09-28,1695941940000,7814523.215885005,48205.84081612,False,False
54391035,(2023 TH2),27.5,8.4053340207,18.7948982439,2023-09-28,1695931140000,1647726.111874456,35781.0344857877,False,False
54392638,(2023 TV5),25.6,20.1629919443,45.0858206172,2023-09-28,1695929940000,1190389.326553644,33483.2046467699,False,False
54393695,(2023 TE14),23.69,48.5909037451,108.6525638621,2023-09-28,1695872940000,5021270.024460577,48256.154304728,False,False
54396395,(2023 US1),23.77,46.8333233136,104.7224945415,2023-09-28,1695924540000,23873750.889061093,25727.950958286,False,False
54397130,(2023 UN2),26.84,11.3908196722,25.4706471064,2023-09-28,1695909420000,8664318.643712698,23245.4079466552,False,False
54418795,(2021 RD239),28.39,5.5789822107,12.4749834683,2023-09-28,1695877320000,49055342.65134067,69646.843851934,False,False
54423785,(2024 CK),25.31,23.0438466577,51.5276075896,2023-09-28,1695933480000,44257638.19131544,15365.9912611347,False,False
54426237,(2024 CD3),26.04,16.4647437755,36.8162863142,2023-09-28,1695932760000,59123872.39805608,14328.9555369085,False,False
54438670,(2024 HF2),26.54,13.0784108584,29.2442157171,2023-09-28,1695883260000,60840733.340457015,27872.4718556202,False,False
3748455,(2016 FA13),22.28,93.0154253961,207.9888141418,2023-09-29,1695981900000,41082675.98160914,37039.302420836,False,False
54381329,(2023 RM3),21.87,112.3453176718,251.2117672679,2023-09-29,1696015560000,50371956.6916453,67679.6658987406,False,False
54382082,(2023 RF6),23.02,66.1538275199,147.9244553064,2023-09-29,1695953820000,10188928.670614978,70663.5760724701,False,False
54384223,(2023 RT19),24.12,39.8616229277,89.1332985597,2023-09-29,1695951240000,25943522.01810658,22338.355307089,False,False
54385250,(2023 SX1),23.1,63.7609789875,142.5738833281,2023-09-29,1696002600000,17609871.215088744,20527.9458852686,False,False
54391024,(2023 TU1),25.73,18.9913123471,42.46586539,2023-09-29,1695947760000,2984131.322069033,68968.4239124662,False,False
54391041,(2023 TM2),26.22,15.1549663572,33.8875349715,2023-09-29,1695988320000,5989355.958767853,23028.2566597314,False,False
54396406,(2023 UB2),25.94,17.2407032437,38.5513844328,2023-09-29,1695988740000,16287976.863646084,31562.2839820827,False,False
3177195,(2004 EO20),22.5,84.0533402073,187.9489824394,2023-09-26,1695721620000,34798048.30977033,13497.730971158,False,False
2612760,612760 (2004 EO20),22.3,92.1626548503,206.0819612321,2023-09-26,1695721680000,34798046.36499802,13497.7012230906,False,False
54377962,(2023 QV3),24.81,29.0104841428,64.8694146035,2023-09-26,1695762840000,21916442.11299744,15092.4500319885,False,False
54380883,(2023 RZ1),24.14,39.496169372,88.3161195666,2023-09-26,1695740400000,8179142.741969975,51462.2932968416,False,False
54384757,(2023 RO21),25.45,21.6050351196,48.3103271838,2023-09-26,1695713640000,18663540.669643253,16014.6060881896,False,False
54385791,(2023 SW2),23.79,46.4039528246,103.7623929406,2023-09-26,1695752220000,30419358.80693864,16784.4776408224,False,False
54386477,(2023 SY3),26.94,10.8781483356,24.3242791478,2023-09-26,1695691260000,1313098.310842187,28385.4801291655,False,False
54387143,(2023 SO5),25.87,17.8055329183,39.8143819809,2023-09-26,1695706620000,4970576.512323453,60481.6887132331,False,False
54387382,(2023 SP6),28.04,6.5547325584,14.6568275748,2023-09-26,1695764460000,560141.084855653,61188.1015896299,False,True
54389362,(2023 SX7),24.94,27.3246732042,61.0998267476,2023-09-26,1695735900000,4304066.150851711,37379.0556947776,False,False
54391032,(2023 TC2),24.59,32.1036917371,71.7860370529,2023-09-26,1695765120000,9635169.745049054,31451.461498656,False,False
54392051,(2023 TV2),23.94,43.3066885476,96.8366994728,2023-09-26,1695697320000,26814517.289207287,38714.2151487808,False,False
54392072,(2023 TS3),20.32,229.3796979965,512.9085973785,2023-09-26,1695732000000,42244793.85389658,92889.9441464051,False,False
54393987,(2023 TV15),23.36,56.5659358422,126.4852777541,2023-09-26,1695772620000,20959720.94935662,44132.969915726,False,False
54401952,(2023 UE10),24.91,27.7047972733,61.9498100059,2023-09-26,1695744120000,8142674.44641179,42020.5906932239,False,False
3558387,(2011 EG17),20.7,192.5550781879,430.566244241,2023-09-27,1695824520000,27721781.6363827,45665.051878741,True,False
3591891,(2011 YA63),24.6,31.9561886721,71.4562101727,2023-09-27,1695816060000,52586510.344692506,11370.5741773926,False,False
3608565,(2012 RH10),22.11,100.5900390178,224.9261651032,2023-09-27,1695804720000,45661080.31638698,36739.9194851444,False,False
3831470,(2018 TW2),25.0,26.58,59.4346868419,2023-09-27,1695799560000,45503124.996821776,31774.4651221668,False,False
3986698,(2020 BB),28.6,5.0647145883,11.3250461062,2023-09-27,1695848100000,63827351.56255714,25012.9557617277,False,True
54147132,(2021 KL1),27.42,8.7207728909,19.5002410005,2023-09-27,1695827880000,40981184.94193589,66793.6821109986,False,False
54191335,(2021 QV3),30.24,2.3798795468,5.321572445,2023-09-27,1695833400000,56442478.171564616,71727.9955681745,False,False
54200468,(2021 SZ2),23.21,60.6114922738,135.5314169419,2023-09-27,1695787440000,56355559.89424188,61845.5804564664,False,False
54376264,(2023 OU4),23.23,60.0558027725,134.2888574426,2023-09-27,1695790320000,17515935.79535728,17253.0995344505,False,False
54378524,(2023 QG6),23.06,64.9463840906,145.2245297194,2023-09-27,1695793740000,31589384.6171115,10681.1260995905,False,False
54381684,(2023 RO5),21.11,159.4244680687,356.4839478784,2023-09-27,1695777180000,60989386.963661365,37442.2020179929,False,False
54386824,(2023 RA35),24.3,36.6906137531,82.0427064882,2023-09-27,1695818460000,31261261.89993874,30001.2821229525,False,False
54385784,(2023 SE2),25.76,18.7307417731,41.8832118738,2023-09-27,1695785040000,2936075.818771489,86165.7298554254,False,True
54385803,(2023 SH3),24.79,29.2789148476,65.4696439067,2023-09-27,1695789720000,21159419.071220685,15118.7739630176,False,False
54387374,(2023 SF6),26.31,14.5396842937,32.5117224521,2023-09-27,1695843960000,1461905.735616681,62573.6094758154,False,False
54397457,(2023 UT3),22.62,79.534394041,177.844311625,2023-09-27,1695790260000,26405085.975480195,44819.1923937404,False,False
54406289,(2023 UX27),25.91,17.4805453169,39.0876876124,2023-09-27,1695831060000,4316272.185140112,33955.5731711088,False,True
2667255,667255 (2011 EG17),20.68,194.3367683899,434.5502246474,2023-09-27,1695824520000,27721781.62142291,45665.0520154787,True,False
3797715,(2018 BX),29.1,4.0230457983,8.9958038817,2023-09-24,1695528300000,40054555.49456408,20620.9371686873,False,False
3837650,(2019 AV4),17.84,718.7121331801,1607.0891860447,2023-09-24,1695545520000,32284432.82177656,34112.4719681167,False,False
54016196,(2020 FE),22.4,88.0146520901,196.8067450894,2023-09-24,1695528060000,19826381.922431078,66483.6210170258,False,False
54051329,(2020 QM4),18.56,515.8874662642,1153.5594433068,2023-09-24,1695573000000,47482030.259950966,50257.539582561,False,False
54054667,(2020 SM5),24.66,31.0852938133,69.5088300671,2023-09-24,1695546840000,31079788.374029767,42464.9787458227,False,False
54382559,(2023 RP6),21.88,111.8291378246,250.057554041,2023-09-24,1695561600000,11508997.539089177,110134.9163994498,False,False
54385243,(2023 SQ1),26.34,14.3401923465,32.0656448971,2023-09-24,1695531240000,2085151.974210387,73843.0320013103,False,False
54385253,(2023 SB2),27.63,7.9168966694,17.7027191237,2023-09-24,1695576060000,2652138.582798305,28900.1389203634,False,False
54385798,(2023 SD3),26.78,11.709948272,26.1842403492,2023-09-24,1695537780000,6009281.781700586,12479.7575908333,False,True
54387155,(2023 SB6),24.89,27.9611466062,62.5230245403,2023-09-24,1695524880000,27575154.40608622,19263.8547829944,False,False
54390657,(2023 SN8),28.02,6.615382752,14.7924455306,2023-09-24,1695548100000,230879.374380071,29835.2982702139,False,True
54390664,(2023 TM),24.2,38.4197891064,85.9092601232,2023-09-24,1695587280000,5588762.617924196,54292.5853079011,False,False
54393139,(2023 TV8),26.26,14.8783570477,33.2690177523,2023-09-24,1695552000000,4544016.541677102,26447.3133042544,False,False
54399089,(2023 UT7),23.41,55.2783379432,123.6061213242,2023-09-24,1695569340000,51458300.31065948,4822.5491675453,False,False
54430947,(2024 ER4),27.35,9.0064776702,20.1390963084,2023-09-24,1695560400000,52926174.05882259,39282.4365047176,False,False
54431315,(2024 FM),27.81,7.287104149,16.2944602362,2023-09-24,1695545100000,63351140.5076514,24347.9251261708,False,False
54485072,(2024 SY5),28.06,6.4946384091,14.5224529719,2023-09-24,1695542160000,37787562.98599025,49217.9127239268,False,False
3645088,(2013 OH),21.16,155.7955241278,348.36938254,2023-09-25,1695604140000,37725801.5651999,49425.6919937126,False,False
3714590,(2015 FU284),28.3,5.8150703965,13.0028927004,2023-09-25,1695640140000,67195474.64672594,65468.2037497517,False,False
3767316,(2017 BN91),24.66,31.0852938133,69.5088300671,2023-09-25,1695674100000,50865762.20635812,20901.2110901841,False,False
54016203,(2020 FL),24.81,29.0104841428,64.8694146035,2023-09-25,1695600120000,61089209.53829051,49519.6376299646,False,False
54377570,(2023 QY1),22.85,71.5409950884,159.9705281956,2023-09-25,1695674400000,26713092.042677253,20192.7748027044,False,False
54381680,(2023 RJ5),23.37,56.3060389749,125.9041306916,2023-09-25,1695655680000,34730837.75664565,17827.0905549761,False,False
54385242,(2023 SR1),26.4,13.9493822934,31.1917670523,2023-09-25,1695621660000,9927483.623994164,19761.7318149842,False,False
54385788,(2023 ST2),26.14,15.7237082364,35.1592804749,2023-09-25,1695602040000,2969701.395764786,76191.9294106033,False,True
54386825,(2023 SD4),24.22,38.0675543627,85.1216392921,2023-09-25,1695639060000,33718478.58702826,13440.3104556517,False,False
54386835,(2023 SN4),26.98,10.6795997524,23.8803110188,2023-09-25,1695605640000,8020327.219692481,24117.9008273119,False,False
54387378,(2023 SH6),21.31,145.3968429372,325.1172245215,2023-09-25,1695682020000,71681259.76871194,40446.5492688116,False,False
54390826,(2023 TV),25.03,26.2153087281,58.6192123671,2023-09-25,1695643380000,8281049.588922899,41380.875756275,False,False
54492950,(2024 TU20),24.7,30.5179232594,68.2401509401,2023-09-25,1695626940000,43408182.57504945,44587.2539336314,False,False
2414990,414990 (2011 EM51),21.9,110.8038821264,247.7650126055,2023-09-23,1695431040000,54031928.71953904,70291.8469273352,True,False
3132521,(2002 PF43),20.86,178.8771952404,399.981568182,2023-09-23,1695496680000,49725713.70000329,49896.3622917208,True,False
3801989,(2018 FB1),19.79,292.7891484761,654.6964390669,2023-09-23,1695468480000,47642163.0064336,118015.7471183135,False,False
3991547,(2020 CA2),24.3,36.6906137531,82.0427064882,2023-09-23,1695501480000,44000795.43340645,61937.6705767613,False,False
2612380,612380 (2002 PF43),20.95,171.6148940774,383.7425691085,2023-09-23,1695496680000,49725720.85078148,49896.3591660103,True,False
54381337,(2023 RU3),25.09,25.5008687857,57.0216760901,2023-09-23,1695449520000,7581016.169878171,41885.8735211615,False,False
54384218,(2023 SK),23.79,46.4039528246,103.7623929406,2023-09-23,1695458580000,17896925.292763803,67918.5246074771,False,False
54385790,(2023 SV2),27.1,10.1054341542,22.5964377109,2023-09-23,1695478620000,1715641.375685341,45997.0820118396,False,False
54385797,(2023 SC3),26.95,10.828167784,24.2125192369,2023-09-23,1695429360000,6292174.211189903,34621.9452333445,False,False
54387150,(2023 SW5),25.38,22.3128464417,49.8930414151,2023-09-23,1695501420000,3608782.524018631,39086.7711307528,False,False
54387381,(2023 SO6),26.65,12.4324000554,27.7996916474,2023-09-23,1695459960000,2581948.653454496,29163.4182942075,False,False
54387383,(2023 SQ6),26.99,10.6305314486,23.7705909561,2023-09-23,1695430980000,880022.320732033,35029.617802449,False,False
54387388,(2023 ST6),24.89,27.9611466062,62.5230245403,2023-09-23,1695428280000,6618251.880600405,130940.3807843778,False,False
54389193,(2023 SF7),26.22,15.1549663572,33.8875349715,2023-09-23,1695431940000,7139496.352392672,30208.5032534435,False,False
2137084,137084 (1998 XS16),16.48,1344.4819516043,3006.3530383087,2023-10-01,1696180860000,67979418.52831918,64873.2160143983,False,False
2252399,252399 (2001 TX44),19.41,348.7827331593,779.9019007224,2023-10-01,1696204500000,62129548.28176996,47425.552833141,True,False
3451020,(2009 EG3),21.31,145.3968429372,325.1172245215,2023-10-01,1696142040000,20100216.21585168,71098.0109047015,False,False
3606252,(2012 OO),20.64,197.9497586642,442.6291165029,2023-10-01,1696202400000,25208766.63423911,33991.7291708756,True,False
3740047,(2016 AM165),24.7,30.5179232594,68.2401509401,2023-10-01,1696147680000,69503194.38253856,21746.7219087179,False,False
3888755,(2019 UQ12),23.8,46.1907460282,103.2856480504,2023-10-01,1696187520000,52119764.31710209,64516.5575776706,False,False
54217963,(2021 VA6),28.85,4.5139316282,10.0934579665,2023-10-01,1696151400000,19899307.09922996,31894.7763409622,False,False
54380190,(2023 QB10),21.88,111.8291378246,250.057554041,2023-10-01,1696143180000,41440401.78352814,16732.0434664351,False,False
54383295,(2023 RE11),25.36,22.5193046679,50.3546960434,2023-10-01,1696163580000,8192912.971587096,34505.6659429336,False,False
54385248,(2023 SW1),24.02,41.7402433392,93.3340215038,2023-10-01,1696118460000,18522644.44398776,28243.2311570753,False,False
54385794,(2023 SY2),26.18,15.4367182177,34.5175512843,2023-10-01,1696123800000,3495153.517087821,35684.2487171859,False,False
54390661,(2023 TJ),25.22,24.0190030115,53.7081234856,2023-10-01,1696186320000,1792861.701809161,83572.0667600648,False,False
54391043,(2023 TO2),26.55,13.0183210188,29.109850751,2023-10-01,1696162080000,1763661.484126843,43535.427013355,False,False
54397459,(2023 UC4),24.89,27.9611466062,62.5230245403,2023-10-01,1696127040000,18469489.31385957,40131.9353464456,False,False
54428637,(2024 DT1),22.18,97.3991073414,217.7910249632,2023-10-01,1696200780000,47682501.36896911,38643.2624168996,False,False
54429759,(2024 EK1),21.93,109.2835958696,244.36554919,2023-10-01,1696192920000,55086222.49088442,57582.8122273495,True,False
54490134,(2024 TX9),26.38,14.0784543386,31.4803809193,2023-10-01,1696184280000,60272713.66881803,62761.6611957488,False,False
2105140,105140 (2000 NL10),15.74,1890.4055192905,4227.0752461745,2023-10-02,1696242360000,66109468.93938052,140926.7920826668,False,False
2488474,488474 (1999 HD1),20.32,229.3796979965,512.9085973785,2023-10-02,1696240200000,52869438.46823361,62121.1321729156,False,False
3423321,(2008 PW4),22.42,87.2077289095,195.0024100049,2023-10-02,1696233840000,18169884.064650238,19601.0326250889,False,False
3761035,(2016 TB57),26.1,16.0160337979,35.8129403019,2023-10-02,1696242060000,54807299.22200152,47850.5104193084,False,False
54087416,(2020 VF),24.1,40.2304579834,89.9580388169,2023-10-02,1696258020000,70786623.20214003,74455.5950844728,False,False
54377847,(2023 QU2),20.97,170.0415192713,380.2243960879,2023-10-02,1696234620000,43777582.53098985,15709.4022120355,False,False
54377968,(2023 QB4),20.0,265.8,594.3468684194,2023-10-02,1696254840000,69469307.36830765,50052.0996269068,False,False
54378341,(2023 QE5),24.31,36.5220356958,81.6657544926,2023-10-02,1696213200000,9667507.957572063,21071.9137527626,False,False
54385240,(2023 SO1),24.83,28.7445144255,64.2746882356,2023-10-02,1696213680000,11703966.28885085,25313.8569079984,False,False
54390615,(2023 TB),26.81,11.5492817585,25.8249791033,2023-10-02,1696281480000,982357.90022059,47825.4918283171,False,False
54390824,(2023 TS),27.16,9.8300330186,21.9806220506,2023-10-02,1696279560000,864618.452454938,63667.1571477725,False,False
54392432,(2023 TG5),26.73,11.9827080067,26.7941496575,2023-10-02,1696208460000,6488269.432912675,18468.1091589744,False,False
54392651,(2023 TV6),23.88,44.5199816448,99.5497053148,2023-10-02,1696205400000,37168777.6960408,33967.5477778096,False,False
54395027,(2023 UJ),26.31,14.5396842937,32.5117224521,2023-10-02,1696280220000,2761412.496537675,23240.9373739735,False,False
54395893,(2023 UU),23.41,55.2783379432,123.6061213242,2023-10-02,1696250280000,22241115.52216204,19383.3649798029,False,False
54405060,(2023 VX8),23.99,42.320907965,94.6324270793,2023-10-02,1696223640000,10159782.382964795,33686.6151853027,False,False
54482429,(2024 SO2),27.9,6.9912523225,15.6329154409,2023-10-02,1696229160000,60559229.46343725,57001.9013735497,False,False
2221980,221980 (1996 EO),19.11,400.4561581924,895.4471917267,2023-10-03,1696310640000,28084327.870627552,46560.2380556378,True,False
3634614,(2013 GT66),25.2,24.2412481101,54.2050786336,2023-10-03,1696354200000,61550998.28142359,60171.6516711156,False,False
3699892,(2014 WZ365),26.0,16.7708462163,37.5007521798,2023-10-03,1696359960000,21995035.5830102,56420.3150753688,False,False
3728901,(2015 TA),21.57,128.9896833431,288.4297003513,2023-10-03,1696336080000,61386415.28254441,50652.4951778141,False,False
3759289,(2016 RL20),23.57,51.3517178663,114.8259319105,2023-10-03,1696341840000,30949307.97487196,40828.597948539,False,False
3791345,(2017 XV60),25.8,18.388867207,41.1187571041,2023-10-03,1696373580000,35923494.34363765,41385.506353456,False,False
54016766,(2020 HT6),24.7,30.5179232594,68.2401509401,2023-10-03,1696364280000,68791590.2863191,24582.6073522747,False,False
54054505,(2020 SP1),23.1,63.7609789875,142.5738833281,2023-10-03,1696313520000,70043216.01993833,99192.4158630694,False,False
54131386,(2021 EX3),24.83,28.7445144255,64.2746882356,2023-10-03,1696360320000,71670249.78435397,33947.6983705489,False,False
54378774,(2023 QT6),23.65,49.4942760925,110.67256584,2023-10-03,1696337040000,13891075.67409422,19358.3019285,False,False
54384203,(2023 RF16),25.65,19.7040262138,44.0595420444,2023-10-03,1696368360000,7733153.104686533,19664.9800828219,False,False
54384766,(2023 RS21),23.7,48.3676488219,108.1533506775,2023-10-03,1696354740000,31927660.42204287,13364.7765115458,False,False
54390660,(2023 TH),26.91,11.0294784532,24.6626635778,2023-10-03,1696348740000,1496345.379339157,28662.3878505242,False,True
54390828,(2023 TY),29.15,3.9314700958,8.7910343856,2023-10-03,1696372620000,204816.478348032,47274.7545572562,False,True
54393138,(2023 TU8),26.42,13.8214935879,30.905799213,2023-10-03,1696308180000,10183575.131319584,13355.2668107945,False,False
54395900,(2023 UA1),24.54,32.851482781,73.4581486599,2023-10-03,1696323840000,16260926.771269914,25347.2662359006,False,False
2518635,518635 (2008 HO3),18.17,617.3834404717,1380.5113410775,2023-10-04,1696446360000,19392879.204396743,50318.7462375181,False,False
3648629,(2013 SC20),22.44,86.408203645,193.214617164,2023-10-04,1696454100000,62208351.92183029,35943.0301319363,False,False
3829483,(2018 RT7),22.97,67.6947481137,151.370058502,2023-10-04,1696454160000,61623494.86032493,34202.2071228738,False,False
54205444,(2021 TD7),26.66,12.3752783658,27.6719636665,2023-10-04,1696420620000,9970160.03668012,52380.0746375915,False,False
54376554,(2023 OJ6),20.73,189.9131234709,424.6586539002,2023-10-04,1696414800000,58914921.214098684,17820.9057834784,False,False
54377955,(2023 QO3),21.67,123.1841912659,275.4482254239,2023-10-04,1696424520000,41557798.26321703,9113.5439394267,False,False
54380201,(2023 RZ),23.52,52.5478530342,117.5005714561,2023-10-04,1696431840000,10802470.734738378,37737.1056698528,False,False
54383294,(2023 RC11),24.39,35.2009980055,78.7118244161,2023-10-04,1696401660000,27563398.61650716,18636.9670590821,False,False
54384755,(2023 RN21),24.97,26.9497646329,60.2615056967,2023-10-04,1696407960000,14829012.536309129,28461.1546154895,False,False
54392936,(2023 RJ69),22.64,78.8052183336,176.2138251755,2023-10-04,1696405560000,35554376.200164765,5787.2378405814,False,False
54387380,(2023 SN6),25.64,19.7949758664,44.2629116503,2023-10-04,1696460280000,4825434.235363959,30583.2868188509,False,False
54390629,(2023 TC),26.49,13.3830461816,29.925401008,2023-10-04,1696441320000,851333.892322772,26562.107092237,False,False
54391018,(2023 TO1),24.48,33.7718597164,75.5161740526,2023-10-04,1696437000000,13347076.28917029,50238.6360943561,False,False
54392419,(2023 TN4),25.82,18.2202770591,40.7417780731,2023-10-04,1696401600000,9129690.929022688,23131.1058473705,False,False
54393145,(2023 TA9),26.64,12.4897854067,27.9280091938,2023-10-04,1696395900000,1162228.39519379,20844.3500509024,False,False
54395026,(2023 TB23),22.61,79.9015081239,178.6652036697,2023-10-04,1696388340000,54272403.60049665,20062.5162372871,False,False
54395897,(2023 UX),24.86,28.3501249023,63.3928064522,2023-10-04,1696390440000,23540495.64848608,20106.8107455375,False,False
54396396,(2023 UT1),26.37,14.1434375313,31.6256877555,2023-10-04,1696440480000,11084835.233344464,29952.5452781062,False,False
54441078,(2024 JA7),25.76,18.7307417731,41.8832118738,2023-10-04,1696427700000,40280463.88132192,17983.7805509024,False,False
54489181,(2024 TV6),23.91,43.9091445969,98.1838321526,2023-10-04,1696429920000,16039734.352645312,31041.2713314618,False,False
2418929,418929 (2009 DM1),17.03,1043.6502382921,2333.6728775551,2023-09-30,1696096320000,58284813.44480062,74609.0097508937,False,False
3092341,(2001 SD270),22.17,97.8486811942,218.7963026589,2023-09-30,1696083720000,34973173.14143309,63078.4976913641,False,False
3471589,(2009 UG),23.5,53.0340723319,118.5877908577,2023-09-30,1696080360000,2348952.349535629,32417.9414348239,False,False
3653047,(2013 US1),25.6,20.1629919443,45.0858206172,2023-09-30,1696095600000,57153740.58624899,66744.4925451625,False,False
3721879,(2015 LB40),19.9,278.3267680719,622.3575733667,2023-09-30,1696078080000,71130154.1408879,29004.3990812652,False,False
3762122,(2016 UV41),23.91,43.9091445969,98.1838321526,2023-09-30,1696043520000,29941639.73070436,29209.357008184,False,False
3801988,(2018 FA1),23.15,62.3096019112,139.3285055244,2023-09-30,1696071840000,13511651.733357033,74013.7601150888,False,False
3826650,(2018 PE9),24.1,40.2304579834,89.9580388169,2023-09-30,1696105080000,66047336.21667682,22473.3094770764,False,False
54051300,(2020 QG3),21.22,151.5496635722,338.8753497147,2023-09-30,1696057620000,8564751.312969342,47004.9692746658,True,False
54383297,(2023 RG11),25.48,21.3086029248,47.6474846455,2023-09-30,1696076520000,12056054.165923577,17380.6254372415,False,False
54383803,(2023 RF15),24.14,39.496169372,88.3161195666,2023-09-30,1696036080000,14155661.19888037,32331.5723032748,False,False
54387031,(2023 SV4),25.14,24.9203981441,55.7237042765,2023-09-30,1696113060000,12477840.259101208,21067.9052900895,False,False
54387154,(2023 SA6),26.08,16.164228334,36.1443133586,2023-09-30,1696076340000,6287184.628552432,35068.091153331,False,False
54389363,(2023 SA8),22.93,68.9532874451,154.1842379994,2023-09-30,1696097220000,11811429.619569607,55500.9663311618,False,False
54390603,(2023 SL8),24.4,35.0392641108,78.3501764334,2023-09-30,1696064520000,774327.431313904,45243.571066916,False,False
54390614,(2023 TA),27.92,6.9271561359,15.4895920106,2023-09-30,1696040340000,424105.62311177,11867.7886154927,False,False
54391013,(2023 TG1),25.16,24.6919265606,55.212826285,2023-09-30,1696042140000,6477740.989138454,22521.5236199081,False,False
54427296,(2024 CT8),26.54,13.0784108584,29.2442157171,2023-09-30,1696072680000,43487232.76735933,16164.2847266703,False,False
2679786,679786 (2020 QG3),21.21,152.249185036,340.4395272595,2023-09-30,1696057620000,8564751.342888916,47004.969269669,True,False
3607823,(2012 QL14),24.48,33.7718597164,75.5161740526,2023-10-05,1696523820000,29451197.146189567,55387.6495847312,False,False
3795062,(2017 YX4),23.66,49.2668705504,110.1640715893,2023-10-05,1696522620000,67320918.59423362,28690.9306987609,False,False
3843679,(2019 QO5),23.74,47.4848397396,106.1793295584,2023-10-05,1696467720000,7615110.706274344,33886.3719209783,False,False
3989456,(2020 CW),32.56,0.8176265334,1.8282685088,2023-10-05,1696539960000,13941392.16967937,69659.3138414285,False,True
54087658,(2020 VW1),28.3,5.8150703965,13.0028927004,2023-10-05,1696521480000,65313625.34009748,61355.4108691399,False,False
54186663,(2021 PN26),20.35,226.2324905542,505.8712275983,2023-10-05,1696510080000,62299575.17705801,82676.459302618,False,False
54379680,(2023 QC8),24.68,30.8003021266,68.8715692826,2023-10-05,1696478520000,6039588.126033684,22742.0588134825,False,False
54381685,(2023 RP5),24.06,40.9783980394,91.6304836251,2023-10-05,1696539180000,13281800.889212571,31687.3084769206,False,False
54382085,(2023 RJ6),24.36,35.690692667,79.8068149676,2023-10-05,1696547820000,14956889.79789086,25815.25147559,False,False
54383286,(2023 RF10),25.61,20.0703514113,44.8786700881,2023-10-05,1696477740000,6066366.728195377,20835.6308417098,False,False
54390829,(2023 TZ),24.19,38.5971267955,86.3057992509,2023-10-05,1696475040000,13996632.37995983,57106.133725725,False,False
54391012,(2023 TH1),24.93,27.4507981651,61.3818507339,2023-10-05,1696530360000,10694534.570031907,64172.2519203937,False,False
54391027,(2023 TY1),26.41,13.8852907036,31.0484539006,2023-10-05,1696542000000,7310632.949720597,21610.9126703048,False,False
54391042,(2023 TN2),28.1,6.3760978988,14.2573883328,2023-10-05,1696539360000,3127340.450473026,26015.2437593419,False,False
54392075,(2023 TW3),26.49,13.3830461816,29.925401008,2023-10-05,1696482060000,637419.813987921,35646.6470868676,False,False
54392430,(2023 TE5),26.54,13.0784108584,29.2442157171,2023-10-05,1696514640000,7977483.900662968,26607.1437578276,False,False
54393150,(2023 TW9),24.0,42.1264610556,94.1976305719,2023-10-05,1696530540000,7135679.781613658,45603.9937294427,False,False
54491558,(2024 TP17),24.21,38.24326621,85.5145429273,2023-10-05,1696517280000,69910639.70974247,62189.6751844121,False,False
3582137,(2011 UG20),21.44,136.9477737298,306.2245314272,2023-10-06,1696586160000,45005037.45251723,117590.0017531424,True,False
3610529,(2012 TR139),20.96,170.8263952629,381.979432159,2023-10-06,1696611480000,52023315.15948165,100107.3794017702,False,False
3782014,(2017 SX20),24.14,39.496169372,88.3161195666,2023-10-06,1696557420000,44106555.93645036,52099.0613544863,False,False
54382568,(2023 RX7),23.51,52.7904029034,118.0429294515,2023-10-06,1696610760000,12618742.722987885,51216.5902122346,False,False
54387387,(2023 SU6),22.13,99.6678239968,222.8640296264,2023-10-06,1696627200000,26185336.338553023,58700.0080920024,False,False
54390659,(2023 TG),28.19,6.1172323507,13.6785473703,2023-10-06,1696574400000,691087.25698171,26007.4676296903,False,False
